index,app_name,r_id,review,review_sentiment,s_id,sentence,sentence_sentiment,feature,weight,rating
2397,ubereats,589,We ordered some cake but my husband soon realized we had the wrong address in and cancelled it within a minute so there was no way they were preparing our order.,-0.5,3402,this is the second time they keep charging us randomly.,-0.25,second time,8.315595731,1
2398,ubereats,589,We ordered some cake but my husband soon realized we had the wrong address in and cancelled it within a minute so there was no way they were preparing our order.,-0.5,3404,this is the second time they have done this to us.,0.0,second time,8.315595731,1
2402,doordash,1156,Here's the deal!,0.0,7091,"basically, then you are out the $30 bucks a second time for 5-7 days.",0.0,second time,8.315595731,1
2406,grubhub,224,Best experience I have ever had with a delivery service !,1.0,1511,"not sure how they handle undelivered items so maybe i am biased at the moment but the food was warm and on time , can't say enough about my delivery person .",0.116666667,delivery person,7.123804302,5
2407,grubhub,266,I kept going back and giving it another try to only continue to not get what I ordered.,0.0,1696,"how difficult is it to order food, have a delivery person drive to the restaurant, check the order and deliver it?",-0.5,delivery person,7.123804302,2
2411,grubhub,290,Forever annoyed that they are tacking on fees and keeping it for themselves and not passing it along to the delivery person.,-0.4,1788,forever annoyed that they are tacking on fees and keeping it for themselves and not passing it along to the delivery person.,-0.4,delivery person,7.123804302,1
2416,ubereats,522,"I've always enjoyed using Uber Eats, though today I ordered like a $35 dollar order.",0.5,2756,"i asked them if i could at least get in touch with my delivery person and see what they did with my food, though she disconnected.",-0.3,delivery person,7.123804302,2
2418,ubereats,660,Discrimination to the highest level.,0.0,3995,though the delivery person contacted the support they took staggering 30 mins to call me and update that my order will not be delivered.,0.0,delivery person,7.123804302,1
2421,postmates,1035,I order food at 1:07 pm.,0.0,6269,"it is now 1:36, my order is ready waiting at starbucks and there is still not a delivery person assigned to my order.",0.2,delivery person,7.123804302,2
2425,grubhub,98,I'm going to stop using Grubhub and go back up Uber eats!,0.0,868,using delivery instructions for it when your drivers don't read them or can't read them is ridiculous!..and finally vet your drivers!,0.0,delivery instruction,3.213636261,1
2428,grubhub,273,"More of a criticism of GH, not the drivers or restaurants.",0.5,1726,gps is not always accurate and it is such a waste of time to have to go find the driver because gh didn't show them the delivery instructions.,0.066666667,delivery instruction,3.213636261,4
2429,grubhub,275,I've had two deliveries from Grubhub.,0.0,1734,i don't know if the app is working incorrectly and not passing the delivery instructions to the driver or if they were both careless.,-0.5,delivery instruction,3.213636261,4
2431,grubhub,368,This is completely unacceptable.,0.1,2095,"your service is terrible, and you are completely insensitive to the customer having a lunch hour...thought we would try you again, and sorry that we did.",-0.466666667,lunch hour,1.24979742,1
2432,ubereats,730,If I could rate zero stars I would!,0.0,4463,i paid for uber one and i would often use it for delivery and for pickups(convenient for lunch hour).,0.0,lunch hour,1.24979742,1
2435,ubereats,525,Uber eats is wonderful.,1.0,2788,many people may have had negative experience with my strange amazing have no complaints about it very well.,0.19,many people,2.234640017,5
2436,ubereats,680,Placed an order through this app.,0.0,4159,when you go online you will see many people who have experienced this same issue.,0.433333333,many people,2.234640017,1
2443,ubereats,706,I almost never write comments or reviews.,0.0,4311,i would love to be an uber member if they can improve this for me.,0.5,uber member,2.249149436,1
2450,doordash,1181,DoorDash is great when placing your order thru the app.,0.8,7337,"what's worse is that this occurs so much with our orders, sometimes doordash refuses to give us a refund of our order because we have had submitted too many issues with our orders not being delivered.",0.1,many issue,4.70640734,1
2452,doordash,1331,I never leave reviews on apps.,0.0,8559,"because i had reported ""too many issues recently"" (not to any fault of my own) they will not issue a refund.",0.366666667,many issue,4.70640734,1
2453,doordash,1335,The app is only good for delivering food and the food at most times isn't even worth it which has nothing to do with the app itself but this app is so money hungry and greedy that If you do have a mistake with your order or your DoorDasher is unavailable to complete it you can only get a refund in tips and not the full price.,0.278571429,8587,i honestly hate this app at this point and have had many many issues with it i do not recommend it to anyone anymore and i can't wait for my subscription to be up so i never have to use it again!,0.108333333,many issue,4.70640734,1
2454,ubereats,837,Ordered McDonalds to have it stolen.,0.0,5126,"contacted customer support, they said they couldn't refund me because the order was already at the destination and i couldn't get my store credits back either.",0.0,store credit,1.810361286,3
