date,developerResponse,review,rating,isEdited,title,userName,app_name,app_id
2022-11-30 00:54:05,"{'id': 33486526, 'body': 'Hello randomchaos420,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.', 'modified': '2022-12-02T02:36:18Z'}",I have a huge problem with drivers leaving my drinks and kids meals out. Which is pretty much the sole purpose of me ordering food to make them happy and I can’t even manage that by using this app. So I’m out the money on those items and I gotta go spent the money again and go get it myself.,1,False,Refuses to give refunds when you don’t get items,randomchaos420,grubhub,302920553
2022-11-17 22:37:12,"{'id': 33253808, 'body': 'Hello,  \n\xa0\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned.  \n\xa0\nPlease contact us at grubhub.com/help/contact-us so we can look into this for you.', 'modified': '2022-11-19T21:27:24Z'}","They can charge additional funds (even several days after the order) beyond what's agreed on when checking out, and they won't even notify you. Remember to check your bank statements! They claim this is the adjustment for mismatch pricing, but they are the ones who put the wrong price on the menu in the first place.",1,False,Buyers be aware,whoever 5,grubhub,302920553
2022-11-11 17:40:09,"{'id': 33124859, 'body': 'Hello Luvgooddeals,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact Restaurant Care at 877-799-0790 so we can look into this for you.', 'modified': '2022-11-13T01:56:56Z'}","All of a sudden I no longer find the black owned restaurants I order from on Grubhub. They redirect me to  different restaurants which I have zero interest in trying. I e seen this happen with over 6 restaurants I ordered from. After two orders, they magically stopped showing up or claim as closed! What the heck is going on?",1,False,What happened to my restaurants?,Luvgooddeals,grubhub,302920553
2022-10-26 16:24:17,"{'id': 32829290, 'body': 'Thank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact Customer Care at http://grubhub.com/help/contact-us. so we can look into this for you.', 'modified': '2022-10-28T01:24:54Z'}","They over charge on everything!
I payed for Grubhub +(which would be 0 delivery fee) it’s not even worth it cause everything still cost a lot (I have all these random fees ) that would make it add up to a lot. You are better off going to the restaurant and places in person to save some money . This app is not worth it.",1,False,Don’t try this app,kimred200,grubhub,302920553
2022-10-08 23:10:33,,"I keep making the same mistakes.  I need a the ability to add notes for myself for restaurants or dishes, e.g. get the less sweet bubble tea, order extra ginger, extra spicy means regular spicy.",4,False,Need the ability to add notes.,mndevel,grubhub,302920553
2022-12-04 03:44:53,,"Grub-hub has been a great blessing to me, I’m paralyzed,& get tired of the microwave ding as my dinner bell!! I’ve been lucky in that the drivers have been very kind and accommodating! True Blessing! Thank you!!",5,False,Review,my3 cents,grubhub,302920553
2022-11-20 13:32:27,,Everything is good but why the default tip option is 1$ put it higher sometimes i press confirm and forget to edit the tip default tip should be atleast 10%!,4,False,Tips options,kyrieirving1945,grubhub,302920553
2022-12-01 23:08:43,"{'id': 33579155, 'body': 'Hello Pereirja,\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned. Please contact us at grubhub.com/help.contact-us so we can look into this for you.\n\nBest,\n\nTroya M.\nGrubhub Customer Experience Team', 'modified': '2022-12-07T04:03:25Z'}",The app is ok. It’s frustrating when I want to add more sauces from a place (for whatever cost) but I can’t do that with the app. If it had an option to add however many additional sauces then it would be great.,3,False,Wish I could add more sauces,pereirja,grubhub,302920553
2022-11-14 04:04:57,,"This was my 1st time using Grubhub and I was very pleased with the service, will definitely use again",5,False,Order,Anna Alkiezar,grubhub,302920553
2022-11-14 02:05:04,,"Best customer service, user friendly interface and supports restaurants.",5,False,Way better than Uber eats,Omar el batouty,grubhub,302920553
2022-10-20 21:03:58,,Just wish they were a little cheaper other wise fantastic,5,False,Price,pricelow,grubhub,302920553
2022-10-30 16:07:42,"{'id': 32916893, 'body': 'Thank you for taking the time to provide feedback about your experience. Please contact Customer Care at http://grubhub.com/help/contact-us. so we can look into this for you.', 'modified': '2022-11-01T22:05:55Z'}","I noticed prices have increased significantly from the restaurant I frequented, after comparing prices through the restaurant’s website to Grubhub’s, true enough, Grubhub had significantly marked up all the prices, don’t fall for coupon and their scam, you are still paying more after taking into account all the marked up items.",1,False,Beware of marked up price,Yau G.,grubhub,302920553
2022-10-22 03:31:25,"{'id': 32912167, 'body': 'Hello!\n\nThank you for taking the time to provide feedback about your experience. We’re sorry to hear your order didn’t go as planned.\n\nPlease visit https://www.grubhub.com/help/contact-us so we can look into this for you.', 'modified': '2022-11-01T15:38:26Z'}","I chatted with a customer service rep, Zachary V. He was terrible to work with, should definitely not be working in customer service. Didn’t issue the credit he told me he would, refused to cancel an order even though they hadn’t even made the food yet. Very disappointed in the quality coming from Grubhub lately",1,False,Bad customer service,Redneckpenis,grubhub,302920553
2022-10-12 00:44:05,,"couldn't order from toppings for right half of pizza from the app. Only way to order was to ""reorder"" a pizza I ordered previously..",5,False,error,tedvagina,grubhub,302920553
2022-11-29 01:57:23,,She communicated all aspects of the delivery process and I was able to speak to her from afar. She was very friendly and made our experience great!,5,False,Driver Erika,Markyg200,grubhub,302920553
2022-12-05 02:18:55,,For $25 ($20 for food and fees and $5 for tip) I was expecting this dense and solid meal but instead I got about 7 small pieces of chicken. It was delicious but for that portion $12 would have been more justly.,4,False,Good but portion was small for the price,drewster018,grubhub,302920553
2022-11-19 01:07:53,,Total cost was over 200 and my pot stickers were absent.  Not except able.,5,False,Missed item,acesapair,grubhub,302920553
2022-11-27 16:36:13,"{'id': 33464730, 'body': ""If you have any questions about a refund please feel free to contact us at www.grubhub.com/help/contact-us we'll be happy to help!"", 'modified': '2022-12-01T03:30:36Z'}","Your refund process is ridiculous. You subtract the partial refund from the original amount and then charge me again for that amount. Then you process the refund for the first charge which takes days to clear, so for a while I’m double charged instead of a basic partial refund.",1,False,Uninstalling,Whatswiththecat,grubhub,302920553
2022-10-07 21:42:55,,"Great that I can now get it delivered right to my doorstep, I look forward to trying the new steak they have added to their menu!",5,False,Love chipotle!,ashymenashy,grubhub,302920553
2022-11-15 17:18:01,"{'id': 33222313, 'body': ""Thank you for taking the time to provide feedback about your experience. We're sorry to hear about the experience you had with our Grubhub+ membership program. Please contact Customer Care at http://grubhub.com/help/contact-us so we can look into this for you."", 'modified': '2022-11-17T17:26:30Z'}","Work gave me a $25 gift card. Most of the restaurants I would pick still had $12 -$18 MORE to pay even after the $25. Who knew getting pho, 2 spring rolls, and a tea delivered to your house cost over $40. 

I finally found a restaurant that only had $7 in excess of $25 for my pho, spring rolls, and tea. Too bad I've already lost my sanity due to how expensive this country is.",1,False,EXPENSIVE,maecees,grubhub,302920553
